time	V(vquantised)
1.474265535998281e-004	2.232500e+002
1.474444107426852e-004	2.235850e+002
1.474622678855423e-004	2.238440e+002
1.474801250283995e-004	2.240271e+002
1.474979821712566e-004	2.241342e+002
1.475158393141137e-004	2.241654e+002
1.475336964569709e-004	2.241207e+002
1.475515535998280e-004	2.240000e+002
1.483915535998276e-004	2.240000e+002
1.501765535998267e-004	2.242500e+002
1.501951250283981e-004	2.245851e+002
1.502136964569695e-004	2.248442e+002
1.502322678855409e-004	2.250273e+002
1.502508393141123e-004	2.251345e+002
1.502694107426837e-004	2.251656e+002
1.502879821712552e-004	2.251208e+002
1.503065535998266e-004	2.250000e+002
1.525865535998254e-004	2.252500e+002
1.526051250283968e-004	2.255851e+002
1.526236964569683e-004	2.258442e+002
1.526422678855397e-004	2.260273e+002
1.526608393141111e-004	2.261345e+002
1.526794107426825e-004	2.261656e+002
1.526979821712539e-004	2.261208e+002
1.527165535998253e-004	2.260000e+002
1.535115535998249e-004	2.260000e+002
1.547565535998243e-004	2.262500e+002
1.547758393141100e-004	2.265852e+002
1.547951250283957e-004	2.268444e+002
1.548144107426814e-004	2.270276e+002
1.548336964569671e-004	2.271347e+002
1.548529821712528e-004	2.271658e+002
1.548722678855385e-004	2.271209e+002
1.548915535998242e-004	2.270000e+002
1.567415535998233e-004	2.272500e+002
1.567608393141090e-004	2.275852e+002
1.567801250283947e-004	2.278444e+002
1.567994107426804e-004	2.280276e+002
1.568186964569661e-004	2.281347e+002
1.568379821712518e-004	2.281658e+002
1.568572678855375e-004	2.281209e+002
1.568765535998232e-004	2.280000e+002
1.585915535998223e-004	2.282500e+002
1.586315535998223e-004	2.290000e+002
1.603265535998214e-004	2.292500e+002
1.603465535998214e-004	2.295853e+002
1.603665535998214e-004	2.298446e+002
1.603865535998214e-004	2.300278e+002
1.604065535998214e-004	2.301349e+002
1.604265535998213e-004	2.301660e+002
1.604465535998213e-004	2.301210e+002
1.604665535998213e-004	2.300000e+002
1.619765535998205e-004	2.302500e+002
1.619965535998205e-004	2.305853e+002
1.620165535998205e-004	2.308446e+002
1.620365535998205e-004	2.310278e+002
1.620565535998205e-004	2.311349e+002
1.620765535998205e-004	2.311660e+002
1.620965535998205e-004	2.311210e+002
1.621165535998205e-004	2.310000e+002
1.635615535998197e-004	2.312500e+002
1.635822678855340e-004	2.315854e+002
1.636029821712483e-004	2.318447e+002
1.636236964569626e-004	2.320280e+002
1.636444107426768e-004	2.321351e+002
1.636651250283911e-004	2.321662e+002
1.636858393141054e-004	2.321211e+002
1.637065535998196e-004	2.320000e+002
1.637515535998196e-004	2.320000e+002
1.650815535998189e-004	2.322500e+002
1.651022678855332e-004	2.325854e+002
1.651229821712475e-004	2.328447e+002
1.651436964569618e-004	2.330280e+002
1.651644107426760e-004	2.331351e+002
1.651851250283903e-004	2.331662e+002
1.652058393141046e-004	2.331211e+002
1.652265535998189e-004	2.330000e+002
1.665615535998182e-004	2.332500e+002
